,STATEFP,DISTRICT,YEAR,INDICATOR,VALUE,STATE,STATEABBREVIATION
75906,37,12,2010,HIVdiagnoses,309,North Carolina,NC
75907,37,7,2010,HIVdiagnoses,92,North Carolina,NC
75908,37,4,2010,HIVdiagnoses,260,North Carolina,NC
75909,37,11,2010,HIVdiagnoses,21,North Carolina,NC
75910,37,3,2010,HIVdiagnoses,80,North Carolina,NC
75911,37,13,2010,HIVdiagnoses,158,North Carolina,NC
75912,37,8,2010,HIVdiagnoses,125,North Carolina,NC
75913,37,2,2010,HIVdiagnoses,229,North Carolina,NC
75914,37,1,2010,HIVdiagnoses,203,North Carolina,NC
75915,37,10,2010,HIVdiagnoses,63,North Carolina,NC
75916,37,9,2010,HIVdiagnoses,423,North Carolina,NC
75917,37,6,2010,HIVdiagnoses,161,North Carolina,NC
75918,37,3,2010,HIVincidence,11.93,North Carolina,NC
75919,37,10,2010,HIVincidence,7.47,North Carolina,NC
75920,37,13,2010,HIVincidence,19.49,North Carolina,NC
75921,37,6,2010,HIVincidence,18.5,North Carolina,NC
75922,37,2,2010,HIVincidence,20.14,North Carolina,NC
75923,37,7,2010,HIVincidence,12.9,North Carolina,NC
75924,37,5,2010,HIVincidence,9.65,North Carolina,NC
75925,37,8,2010,HIVincidence,18.16,North Carolina,NC
75926,37,9,2010,HIVincidence,30.88,North Carolina,NC
75927,37,11,2010,HIVincidence,2.94,North Carolina,NC
75928,37,4,2010,HIVincidence,24.63,North Carolina,NC
75929,37,1,2010,HIVincidence,28.25,North Carolina,NC
75930,37,12,2010,HIVincidence,41.88,North Carolina,NC
75931,37,3,2011,HIVdiagnoses,86,North Carolina,NC
75932,37,4,2011,HIVdiagnoses,220,North Carolina,NC
75933,37,6,2011,HIVdiagnoses,175,North Carolina,NC
75934,37,10,2011,HIVdiagnoses,90,North Carolina,NC
75935,37,1,2011,HIVdiagnoses,186,North Carolina,NC
75936,37,11,2011,HIVdiagnoses,28,North Carolina,NC
75937,37,12,2011,HIVdiagnoses,311,North Carolina,NC
75938,37,8,2011,HIVdiagnoses,158,North Carolina,NC
75939,37,13,2011,HIVdiagnoses,165,North Carolina,NC
75940,37,5,2011,HIVdiagnoses,88,North Carolina,NC
75941,37,2,2011,HIVdiagnoses,198,North Carolina,NC
75942,37,9,2011,HIVdiagnoses,456,North Carolina,NC
75943,37,7,2011,HIVdiagnoses,95,North Carolina,NC
75944,37,5,2011,HIVincidence,12.07,North Carolina,NC
75945,37,13,2011,HIVincidence,20.17,North Carolina,NC
75946,37,8,2011,HIVincidence,22.7,North Carolina,NC
75947,37,11,2011,HIVincidence,3.91,North Carolina,NC
75948,37,1,2011,HIVincidence,25.67,North Carolina,NC
75949,37,10,2011,HIVincidence,10.61,North Carolina,NC
75950,37,9,2011,HIVincidence,32.69,North Carolina,NC
75951,37,4,2011,HIVincidence,20.36,North Carolina,NC
75952,37,7,2011,HIVincidence,13.12,North Carolina,NC
75953,37,6,2011,HIVincidence,19.92,North Carolina,NC
75954,37,2,2011,HIVincidence,17.02,North Carolina,NC
75955,37,12,2011,HIVincidence,41.14,North Carolina,NC
75956,37,3,2011,HIVincidence,12.8,North Carolina,NC
75957,37,1,2012,HIVdiagnoses,185,North Carolina,NC
75958,37,5,2012,HIVdiagnoses,73,North Carolina,NC
75959,37,10,2012,HIVdiagnoses,88,North Carolina,NC
75960,37,6,2012,HIVdiagnoses,117,North Carolina,NC
75961,37,11,2012,HIVdiagnoses,31,North Carolina,NC
75962,37,12,2012,HIVdiagnoses,251,North Carolina,NC
75963,37,8,2012,HIVdiagnoses,111,North Carolina,NC
75964,37,7,2012,HIVdiagnoses,79,North Carolina,NC
75965,37,4,2012,HIVdiagnoses,213,North Carolina,NC
75966,37,9,2012,HIVdiagnoses,354,North Carolina,NC
75967,37,3,2012,HIVdiagnoses,65,North Carolina,NC
75968,37,2,2012,HIVdiagnoses,190,North Carolina,NC
75969,37,13,2012,HIVdiagnoses,131,North Carolina,NC
75970,37,6,2012,HIVincidence,13.2,North Carolina,NC
75971,37,9,2012,HIVincidence,24.94,North Carolina,NC
75972,37,8,2012,HIVincidence,15.83,North Carolina,NC
75973,37,5,2012,HIVincidence,9.96,North Carolina,NC
75974,37,3,2012,HIVincidence,9.56,North Carolina,NC
75975,37,4,2012,HIVincidence,19.2,North Carolina,NC
75976,37,12,2012,HIVincidence,32.34,North Carolina,NC
75977,37,1,2012,HIVincidence,25.34,North Carolina,NC
75978,37,10,2012,HIVincidence,10.28,North Carolina,NC
75979,37,2,2012,HIVincidence,15.96,North Carolina,NC
75980,37,11,2012,HIVincidence,4.31,North Carolina,NC
75981,37,7,2012,HIVincidence,10.79,North Carolina,NC
75982,37,13,2012,HIVincidence,15.85,North Carolina,NC
75983,37,2,2013,HIVdiagnoses,207,North Carolina,NC
75984,37,3,2013,HIVdiagnoses,97,North Carolina,NC
75985,37,4,2013,HIVdiagnoses,246,North Carolina,NC
75986,37,10,2013,HIVdiagnoses,70,North Carolina,NC
75987,37,6,2013,HIVdiagnoses,141,North Carolina,NC
75988,37,9,2013,HIVdiagnoses,357,North Carolina,NC
75989,37,12,2013,HIVdiagnoses,237,North Carolina,NC
75990,37,7,2013,HIVdiagnoses,68,North Carolina,NC
75991,37,8,2013,HIVdiagnoses,101,North Carolina,NC
75992,37,1,2013,HIVdiagnoses,166,North Carolina,NC
75993,37,5,2013,HIVdiagnoses,79,North Carolina,NC
75994,37,11,2013,HIVdiagnoses,20,North Carolina,NC
75995,37,13,2013,HIVdiagnoses,139,North Carolina,NC
75996,37,11,2013,HIVincidence,2.76,North Carolina,NC
75997,37,2,2013,HIVincidence,17.02,North Carolina,NC
75998,37,13,2013,HIVincidence,16.63,North Carolina,NC
75999,37,6,2013,HIVincidence,15.77,North Carolina,NC
76000,37,8,2013,HIVincidence,14.21,North Carolina,NC
76001,37,1,2013,HIVincidence,22.56,North Carolina,NC
76002,37,10,2013,HIVincidence,8.11,North Carolina,NC
76003,37,4,2013,HIVincidence,21.66,North Carolina,NC
76004,37,12,2013,HIVincidence,29.76,North Carolina,NC
76005,37,9,2013,HIVincidence,24.67,North Carolina,NC
76006,37,5,2013,HIVincidence,10.72,North Carolina,NC
76007,37,3,2013,HIVincidence,14.2,North Carolina,NC
76008,37,7,2013,HIVincidence,9.15,North Carolina,NC
76009,37,6,2014,HIVdiagnoses,129,North Carolina,NC
76010,37,10,2014,HIVdiagnoses,42,North Carolina,NC
76011,37,11,2014,HIVdiagnoses,21,North Carolina,NC
76012,37,7,2014,HIVdiagnoses,68,North Carolina,NC
76013,37,5,2014,HIVdiagnoses,67,North Carolina,NC
76014,37,9,2014,HIVdiagnoses,427,North Carolina,NC
76015,37,2,2014,HIVdiagnoses,208,North Carolina,NC
76016,37,8,2014,HIVdiagnoses,137,North Carolina,NC
76017,37,13,2014,HIVdiagnoses,121,North Carolina,NC
76018,37,1,2014,HIVdiagnoses,178,North Carolina,NC
76019,37,12,2014,HIVdiagnoses,306,North Carolina,NC
76020,37,4,2014,HIVdiagnoses,230,North Carolina,NC
76021,37,3,2014,HIVdiagnoses,93,North Carolina,NC
76022,37,5,2014,HIVincidence,9.03,North Carolina,NC
76023,37,10,2014,HIVincidence,4.82,North Carolina,NC
76024,37,13,2014,HIVincidence,14.33,North Carolina,NC
76025,37,2,2014,HIVincidence,16.73,North Carolina,NC
76026,37,1,2014,HIVincidence,24.01,North Carolina,NC
76027,37,9,2014,HIVincidence,29.03,North Carolina,NC
76028,37,7,2014,HIVincidence,9.02,North Carolina,NC
76029,37,8,2014,HIVincidence,19.09,North Carolina,NC
76030,37,3,2014,HIVincidence,13.59,North Carolina,NC
76031,37,11,2014,HIVincidence,2.87,North Carolina,NC
76032,37,4,2014,HIVincidence,19.75,North Carolina,NC
76033,37,12,2014,HIVincidence,37.56,North Carolina,NC
76034,37,6,2014,HIVincidence,14.28,North Carolina,NC
76035,37,5,2015,HIVdiagnoses,66,North Carolina,NC
76036,37,1,2015,HIVdiagnoses,131,North Carolina,NC
76037,37,11,2015,HIVdiagnoses,37,North Carolina,NC
76038,37,9,2015,HIVdiagnoses,430,North Carolina,NC
76039,37,12,2015,HIVdiagnoses,284,North Carolina,NC
76040,37,6,2015,HIVdiagnoses,153,North Carolina,NC
76041,37,13,2015,HIVdiagnoses,153,North Carolina,NC
76042,37,2,2015,HIVdiagnoses,187,North Carolina,NC
76043,37,10,2015,HIVdiagnoses,84,North Carolina,NC
76044,37,7,2015,HIVdiagnoses,84,North Carolina,NC
76045,37,3,2015,HIVdiagnoses,76,North Carolina,NC
76046,37,4,2015,HIVdiagnoses,205,North Carolina,NC
76047,37,8,2015,HIVdiagnoses,124,North Carolina,NC
76048,37,12,2015,HIVincidence,34,North Carolina,NC
76049,37,1,2015,HIVincidence,17.54,North Carolina,NC
76050,37,8,2015,HIVincidence,17.1,North Carolina,NC
76051,37,3,2015,HIVincidence,11.04,North Carolina,NC
76052,37,6,2015,HIVincidence,16.75,North Carolina,NC
76053,37,10,2015,HIVincidence,9.53,North Carolina,NC
76054,37,5,2015,HIVincidence,8.84,North Carolina,NC
76055,37,7,2015,HIVincidence,10.96,North Carolina,NC
76056,37,11,2015,HIVincidence,5.02,North Carolina,NC
76057,37,9,2015,HIVincidence,28.75,North Carolina,NC
76058,37,13,2015,HIVincidence,17.91,North Carolina,NC
76059,37,4,2015,HIVincidence,17.19,North Carolina,NC
76060,37,2,2015,HIVincidence,14.7,North Carolina,NC
76061,37,11,2016,HIVdiagnoses,40,North Carolina,NC
76062,37,7,2016,HIVdiagnoses,73,North Carolina,NC
76063,37,13,2016,HIVdiagnoses,176,North Carolina,NC
76064,37,2,2016,HIVdiagnoses,214,North Carolina,NC
76065,37,10,2016,HIVdiagnoses,59,North Carolina,NC
76066,37,5,2016,HIVdiagnoses,92,North Carolina,NC
76067,37,9,2016,HIVdiagnoses,383,North Carolina,NC
76068,37,6,2016,HIVdiagnoses,172,North Carolina,NC
76069,37,4,2016,HIVdiagnoses,267,North Carolina,NC
76070,37,1,2016,HIVdiagnoses,146,North Carolina,NC
76071,37,12,2016,HIVdiagnoses,265,North Carolina,NC
76072,37,3,2016,HIVdiagnoses,84,North Carolina,NC
76073,37,8,2016,HIVdiagnoses,117,North Carolina,NC
76074,37,6,2016,HIVincidence,18.67,North Carolina,NC
76075,37,7,2016,HIVincidence,9.36,North Carolina,NC
76076,37,10,2016,HIVincidence,6.61,North Carolina,NC
76077,37,4,2016,HIVincidence,21.86,North Carolina,NC
76078,37,8,2016,HIVincidence,15.94,North Carolina,NC
76079,37,12,2016,HIVincidence,31.01,North Carolina,NC
76080,37,13,2016,HIVincidence,20.41,North Carolina,NC
76081,37,2,2016,HIVincidence,16.42,North Carolina,NC
76082,37,11,2016,HIVincidence,5.36,North Carolina,NC
76083,37,5,2016,HIVincidence,12.24,North Carolina,NC
76084,37,9,2016,HIVincidence,25.21,North Carolina,NC
76085,37,3,2016,HIVincidence,12.17,North Carolina,NC
76086,37,1,2016,HIVincidence,19.41,North Carolina,NC
76087,38,1,2010,HIVdiagnoses,13,North Dakota,ND
76088,38,1,2010,HIVincidence,2.3,North Dakota,ND
76089,38,1,2011,HIVdiagnoses,12,North Dakota,ND
76090,38,1,2011,HIVincidence,2.1,North Dakota,ND
76091,38,1,2012,HIVdiagnoses,11,North Dakota,ND
76092,38,1,2012,HIVincidence,1.9,North Dakota,ND
76093,38,1,2013,HIVdiagnoses,19,North Dakota,ND
76094,38,1,2013,HIVincidence,3.2,North Dakota,ND
76095,38,1,2014,HIVdiagnoses,21,North Dakota,ND
76096,38,1,2014,HIVincidence,3.4,North Dakota,ND
76097,38,1,2015,HIVdiagnoses,20,North Dakota,ND
76098,38,1,2015,HIVincidence,3.2,North Dakota,ND
76099,38,1,2016,HIVdiagnoses,46,North Dakota,ND
76100,38,1,2016,HIVincidence,7.4,North Dakota,ND
76101,39,6,2010,HIVdiagnoses,31,Ohio,OH
76102,39,7,2010,HIVdiagnoses,53,Ohio,OH
76103,39,11,2010,HIVdiagnoses,198,Ohio,OH
76104,39,2,2010,HIVdiagnoses,154,Ohio,OH
76105,39,10,2010,HIVdiagnoses,86,Ohio,OH
76106,39,9,2010,HIVdiagnoses,220,Ohio,OH
76107,39,1,2010,HIVdiagnoses,160,Ohio,OH
76108,39,13,2010,HIVdiagnoses,60,Ohio,OH
76109,39,14,2010,HIVdiagnoses,204,Ohio,OH
76110,39,16,2010,HIVdiagnoses,226,Ohio,OH
76111,39,3,2010,HIVdiagnoses,261,Ohio,OH
76112,39,15,2010,HIVdiagnoses,287,Ohio,OH
76113,39,5,2010,HIVdiagnoses,28,Ohio,OH
76114,39,12,2010,HIVdiagnoses,276,Ohio,OH
76115,39,8,2010,HIVdiagnoses,24,Ohio,OH
76116,39,4,2010,HIVdiagnoses,28,Ohio,OH
76117,39,4,2010,HIVincidence,3.28,Ohio,OH
76118,39,11,2010,HIVincidence,13.11,Ohio,OH
76119,39,12,2010,HIVincidence,18.73,Ohio,OH
76120,39,7,2010,HIVincidence,4.91,Ohio,OH
76121,39,6,2010,HIVincidence,3.27,Ohio,OH
76122,39,16,2010,HIVincidence,10.32,Ohio,OH
76123,39,14,2010,HIVincidence,9.39,Ohio,OH
76124,39,9,2010,HIVincidence,12.44,Ohio,OH
76125,39,15,2010,HIVincidence,20.47,Ohio,OH
76126,39,3,2010,HIVincidence,27.57,Ohio,OH
76127,39,2,2010,HIVincidence,14.48,Ohio,OH
76128,39,8,2010,HIVincidence,3.97,Ohio,OH
76129,39,5,2010,HIVincidence,3.39,Ohio,OH
76130,39,10,2010,HIVincidence,14.33,Ohio,OH
76131,39,13,2010,HIVincidence,4.72,Ohio,OH
76132,39,1,2010,HIVincidence,19.4,Ohio,OH
76133,39,8,2011,HIVdiagnoses,28,Ohio,OH
76134,39,1,2011,HIVdiagnoses,144,Ohio,OH
76135,39,14,2011,HIVdiagnoses,252,Ohio,OH
76136,39,2,2011,HIVdiagnoses,151,Ohio,OH
76137,39,4,2011,HIVdiagnoses,36,Ohio,OH
76138,39,12,2011,HIVdiagnoses,276,Ohio,OH
76139,39,3,2011,HIVdiagnoses,264,Ohio,OH
76140,39,16,2011,HIVdiagnoses,277,Ohio,OH
76141,39,6,2011,HIVdiagnoses,36,Ohio,OH
76142,39,5,2011,HIVdiagnoses,41,Ohio,OH
76143,39,10,2011,HIVdiagnoses,82,Ohio,OH
76144,39,7,2011,HIVdiagnoses,54,Ohio,OH
76145,39,13,2011,HIVdiagnoses,111,Ohio,OH
76146,39,15,2011,HIVdiagnoses,287,Ohio,OH
76147,39,9,2011,HIVdiagnoses,267,Ohio,OH
76148,39,11,2011,HIVdiagnoses,241,Ohio,OH
76149,39,7,2011,HIVincidence,5,Ohio,OH
76150,39,11,2011,HIVincidence,16.01,Ohio,OH
76151,39,4,2011,HIVincidence,4.22,Ohio,OH
76152,39,8,2011,HIVincidence,4.62,Ohio,OH
76153,39,3,2011,HIVincidence,27.56,Ohio,OH
76154,39,5,2011,HIVincidence,4.96,Ohio,OH
76155,39,10,2011,HIVincidence,13.64,Ohio,OH
76156,39,16,2011,HIVincidence,12.67,Ohio,OH
76157,39,1,2011,HIVincidence,17.43,Ohio,OH
76158,39,14,2011,HIVincidence,11.62,Ohio,OH
76159,39,13,2011,HIVincidence,8.73,Ohio,OH
76160,39,9,2011,HIVincidence,15.15,Ohio,OH
76161,39,6,2011,HIVincidence,3.8,Ohio,OH
76162,39,2,2011,HIVincidence,14.21,Ohio,OH
76163,39,15,2011,HIVincidence,20.29,Ohio,OH
76164,39,12,2011,HIVincidence,18.54,Ohio,OH
76165,39,10,2012,HIVdiagnoses,71,Ohio,OH
76166,39,13,2012,HIVdiagnoses,77,Ohio,OH
76167,39,8,2012,HIVdiagnoses,10,Ohio,OH
76168,39,15,2012,HIVdiagnoses,278,Ohio,OH
76169,39,2,2012,HIVdiagnoses,159,Ohio,OH
76170,39,11,2012,HIVdiagnoses,249,Ohio,OH
76171,39,7,2012,HIVdiagnoses,43,Ohio,OH
76172,39,1,2012,HIVdiagnoses,145,Ohio,OH
76173,39,5,2012,HIVdiagnoses,47,Ohio,OH
76174,39,14,2012,HIVdiagnoses,249,Ohio,OH
76175,39,12,2012,HIVdiagnoses,289,Ohio,OH
76176,39,9,2012,HIVdiagnoses,271,Ohio,OH
76177,39,3,2012,HIVdiagnoses,261,Ohio,OH
76178,39,4,2012,HIVdiagnoses,34,Ohio,OH
76179,39,16,2012,HIVdiagnoses,271,Ohio,OH
76180,39,6,2012,HIVdiagnoses,32,Ohio,OH
76181,39,12,2012,HIVincidence,19.19,Ohio,OH
76182,39,1,2012,HIVincidence,17.47,Ohio,OH
76183,39,16,2012,HIVincidence,12.38,Ohio,OH
76184,39,7,2012,HIVincidence,3.97,Ohio,OH
76185,39,2,2012,HIVincidence,14.94,Ohio,OH
76186,39,3,2012,HIVincidence,26.86,Ohio,OH
76187,39,10,2012,HIVincidence,11.79,Ohio,OH
76188,39,13,2012,HIVincidence,6.05,Ohio,OH
76189,39,8,2012,HIVincidence,1.65,Ohio,OH
76190,39,15,2012,HIVincidence,19.45,Ohio,OH
76191,39,11,2012,HIVincidence,16.54,Ohio,OH
76192,39,6,2012,HIVincidence,3.39,Ohio,OH
76193,39,4,2012,HIVincidence,3.98,Ohio,OH
76194,39,5,2012,HIVincidence,5.68,Ohio,OH
76195,39,9,2012,HIVincidence,15.4,Ohio,OH
76196,39,14,2012,HIVincidence,11.48,Ohio,OH
76197,39,16,2013,HIVdiagnoses,295,Ohio,OH
76198,39,3,2013,HIVdiagnoses,233,Ohio,OH
76199,39,5,2013,HIVdiagnoses,36,Ohio,OH
76200,39,12,2013,HIVdiagnoses,246,Ohio,OH
76201,39,7,2013,HIVdiagnoses,41,Ohio,OH
76202,39,15,2013,HIVdiagnoses,240,Ohio,OH
76203,39,13,2013,HIVdiagnoses,84,Ohio,OH
76204,39,2,2013,HIVdiagnoses,174,Ohio,OH
76205,39,10,2013,HIVdiagnoses,76,Ohio,OH
76206,39,11,2013,HIVdiagnoses,270,Ohio,OH
76207,39,9,2013,HIVdiagnoses,282,Ohio,OH
76208,39,4,2013,HIVdiagnoses,41,Ohio,OH
76209,39,6,2013,HIVdiagnoses,27,Ohio,OH
76210,39,1,2013,HIVdiagnoses,173,Ohio,OH
76211,39,14,2013,HIVdiagnoses,299,Ohio,OH
76212,39,8,2013,HIVdiagnoses,39,Ohio,OH
76213,39,3,2013,HIVincidence,23.64,Ohio,OH
76214,39,8,2013,HIVincidence,6.41,Ohio,OH
76215,39,9,2013,HIVincidence,16.01,Ohio,OH
76216,39,11,2013,HIVincidence,17.92,Ohio,OH
76217,39,6,2013,HIVincidence,2.87,Ohio,OH
76218,39,13,2013,HIVincidence,6.6,Ohio,OH
76219,39,2,2013,HIVincidence,16.32,Ohio,OH
76220,39,1,2013,HIVincidence,20.75,Ohio,OH
76221,39,5,2013,HIVincidence,4.35,Ohio,OH
76222,39,14,2013,HIVincidence,13.78,Ohio,OH
76223,39,4,2013,HIVincidence,4.79,Ohio,OH
76224,39,7,2013,HIVincidence,3.77,Ohio,OH
76225,39,16,2013,HIVincidence,13.45,Ohio,OH
76226,39,10,2013,HIVincidence,12.62,Ohio,OH
76227,39,15,2013,HIVincidence,16.61,Ohio,OH
76228,39,12,2013,HIVincidence,16.14,Ohio,OH
76229,39,16,2014,HIVdiagnoses,278,Ohio,OH
76230,39,15,2014,HIVdiagnoses,227,Ohio,OH
76231,39,1,2014,HIVdiagnoses,159,Ohio,OH
76232,39,6,2014,HIVdiagnoses,21,Ohio,OH
76233,39,13,2014,HIVdiagnoses,98,Ohio,OH
76234,39,5,2014,HIVdiagnoses,44,Ohio,OH
76235,39,7,2014,HIVdiagnoses,35,Ohio,OH
76236,39,2,2014,HIVdiagnoses,164,Ohio,OH
76237,39,4,2014,HIVdiagnoses,19,Ohio,OH
76238,39,11,2014,HIVdiagnoses,247,Ohio,OH
76239,39,14,2014,HIVdiagnoses,268,Ohio,OH
76240,39,10,2014,HIVdiagnoses,65,Ohio,OH
76241,39,9,2014,HIVdiagnoses,265,Ohio,OH
76242,39,12,2014,HIVdiagnoses,219,Ohio,OH
76243,39,3,2014,HIVdiagnoses,212,Ohio,OH
76244,39,8,2014,HIVdiagnoses,20,Ohio,OH
76245,39,2,2014,HIVincidence,15.33,Ohio,OH
76246,39,3,2014,HIVincidence,21.17,Ohio,OH
76247,39,11,2014,HIVincidence,16.39,Ohio,OH
76248,39,13,2014,HIVincidence,7.69,Ohio,OH
76249,39,6,2014,HIVincidence,2.24,Ohio,OH
76250,39,1,2014,HIVincidence,18.97,Ohio,OH
76251,39,4,2014,HIVincidence,2.22,Ohio,OH
76252,39,14,2014,HIVincidence,12.34,Ohio,OH
76253,39,7,2014,HIVincidence,3.21,Ohio,OH
76254,39,5,2014,HIVincidence,5.33,Ohio,OH
76255,39,8,2014,HIVincidence,3.27,Ohio,OH
76256,39,12,2014,HIVincidence,14.17,Ohio,OH
76257,39,15,2014,HIVincidence,15.51,Ohio,OH
76258,39,9,2014,HIVincidence,15.05,Ohio,OH
76259,39,16,2014,HIVincidence,12.65,Ohio,OH
76260,39,10,2014,HIVincidence,10.8,Ohio,OH
76261,39,4,2015,HIVdiagnoses,31,Ohio,OH
76262,39,5,2015,HIVdiagnoses,28,Ohio,OH
76263,39,9,2015,HIVdiagnoses,246,Ohio,OH
76264,39,13,2015,HIVdiagnoses,94,Ohio,OH
76265,39,8,2015,HIVdiagnoses,17,Ohio,OH
76266,39,16,2015,HIVdiagnoses,270,Ohio,OH
76267,39,12,2015,HIVdiagnoses,217,Ohio,OH
76268,39,1,2015,HIVdiagnoses,154,Ohio,OH
76269,39,14,2015,HIVdiagnoses,270,Ohio,OH
76270,39,3,2015,HIVdiagnoses,202,Ohio,OH
76271,39,2,2015,HIVdiagnoses,145,Ohio,OH
76272,39,7,2015,HIVdiagnoses,52,Ohio,OH
76273,39,11,2015,HIVdiagnoses,245,Ohio,OH
76274,39,15,2015,HIVdiagnoses,220,Ohio,OH
76275,39,10,2015,HIVdiagnoses,66,Ohio,OH
76276,39,6,2015,HIVdiagnoses,22,Ohio,OH
76277,39,5,2015,HIVincidence,3.39,Ohio,OH
76278,39,7,2015,HIVincidence,4.75,Ohio,OH
76279,39,2,2015,HIVincidence,13.53,Ohio,OH
76280,39,15,2015,HIVincidence,14.85,Ohio,OH
76281,39,4,2015,HIVincidence,3.61,Ohio,OH
76282,39,16,2015,HIVincidence,12.29,Ohio,OH
76283,39,3,2015,HIVincidence,19.89,Ohio,OH
76284,39,9,2015,HIVincidence,13.99,Ohio,OH
76285,39,11,2015,HIVincidence,16.29,Ohio,OH
76286,39,8,2015,HIVincidence,2.77,Ohio,OH
76287,39,10,2015,HIVincidence,10.97,Ohio,OH
76288,39,13,2015,HIVincidence,7.38,Ohio,OH
76289,39,6,2015,HIVincidence,2.35,Ohio,OH
76290,39,12,2015,HIVincidence,13.87,Ohio,OH
76291,39,14,2015,HIVincidence,12.45,Ohio,OH
76292,39,1,2015,HIVincidence,18.28,Ohio,OH
76293,39,10,2016,HIVdiagnoses,61,Ohio,OH
76294,39,1,2016,HIVdiagnoses,139,Ohio,OH
76295,39,12,2016,HIVdiagnoses,210,Ohio,OH
76296,39,11,2016,HIVdiagnoses,249,Ohio,OH
76297,39,3,2016,HIVdiagnoses,198,Ohio,OH
76298,39,9,2016,HIVdiagnoses,248,Ohio,OH
76299,39,14,2016,HIVdiagnoses,286,Ohio,OH
76300,39,7,2016,HIVdiagnoses,55,Ohio,OH
76301,39,5,2016,HIVdiagnoses,43,Ohio,OH
76302,39,13,2016,HIVdiagnoses,121,Ohio,OH
76303,39,16,2016,HIVdiagnoses,293,Ohio,OH
76304,39,2,2016,HIVdiagnoses,150,Ohio,OH
76305,39,6,2016,HIVdiagnoses,25,Ohio,OH
76306,39,4,2016,HIVdiagnoses,25,Ohio,OH
76307,39,15,2016,HIVdiagnoses,219,Ohio,OH
76308,39,8,2016,HIVdiagnoses,37,Ohio,OH
76309,39,15,2016,HIVincidence,14.65,Ohio,OH
76310,39,10,2016,HIVincidence,10.12,Ohio,OH
76311,39,1,2016,HIVincidence,16.42,Ohio,OH
76312,39,16,2016,HIVincidence,13.36,Ohio,OH
76313,39,4,2016,HIVincidence,2.91,Ohio,OH
76314,39,8,2016,HIVincidence,6.01,Ohio,OH
76315,39,6,2016,HIVincidence,2.68,Ohio,OH
76316,39,7,2016,HIVincidence,5.02,Ohio,OH
76317,39,13,2016,HIVincidence,9.53,Ohio,OH
76318,39,9,2016,HIVincidence,14.13,Ohio,OH
76319,39,3,2016,HIVincidence,19.27,Ohio,OH
76320,39,12,2016,HIVincidence,13.29,Ohio,OH
76321,39,2,2016,HIVincidence,13.97,Ohio,OH
76322,39,14,2016,HIVincidence,13.22,Ohio,OH
76323,39,5,2016,HIVincidence,5.21,Ohio,OH
76324,39,11,2016,HIVincidence,16.6,Ohio,OH
76325,40,3,2010,HIVdiagnoses,6,Oklahoma,OK
76326,40,4,2010,HIVdiagnoses,152,Oklahoma,OK
76327,40,5,2010,HIVdiagnoses,109,Oklahoma,OK
76328,40,2,2010,HIVdiagnoses,,Oklahoma,OK
76329,40,1,2010,HIVdiagnoses,72,Oklahoma,OK
76330,40,1,2010,HIVincidence,10.14,Oklahoma,OK
76331,40,3,2010,HIVincidence,0.96,Oklahoma,OK
76332,40,5,2010,HIVincidence,16.71,Oklahoma,OK
76333,40,4,2010,HIVincidence,12.55,Oklahoma,OK
76334,40,2,2010,HIVincidence,0,Oklahoma,OK
76335,40,5,2011,HIVdiagnoses,128,Oklahoma,OK
76336,40,4,2011,HIVdiagnoses,151,Oklahoma,OK
76337,40,1,2011,HIVdiagnoses,73,Oklahoma,OK
76338,40,2,2011,HIVdiagnoses,6,Oklahoma,OK
76339,40,3,2011,HIVdiagnoses,6,Oklahoma,OK
76340,40,5,2011,HIVincidence,19.45,Oklahoma,OK
76341,40,3,2011,HIVincidence,0.95,Oklahoma,OK
76342,40,1,2011,HIVincidence,10.21,Oklahoma,OK
76343,40,2,2011,HIVincidence,0.96,Oklahoma,OK
76344,40,4,2011,HIVincidence,12.33,Oklahoma,OK
76345,40,2,2012,HIVdiagnoses,8,Oklahoma,OK
76346,40,3,2012,HIVdiagnoses,,Oklahoma,OK
76347,40,1,2012,HIVdiagnoses,98,Oklahoma,OK
76348,40,5,2012,HIVdiagnoses,106,Oklahoma,OK
76349,40,4,2012,HIVdiagnoses,132,Oklahoma,OK
76350,40,2,2012,HIVincidence,1.28,Oklahoma,OK
76351,40,3,2012,HIVincidence,0,Oklahoma,OK
76352,40,4,2012,HIVincidence,10.62,Oklahoma,OK
76353,40,5,2012,HIVincidence,15.86,Oklahoma,OK
76354,40,1,2012,HIVincidence,13.57,Oklahoma,OK
76355,40,2,2013,HIVdiagnoses,10,Oklahoma,OK
76356,40,4,2013,HIVdiagnoses,167,Oklahoma,OK
76357,40,3,2013,HIVdiagnoses,11,Oklahoma,OK
76358,40,1,2013,HIVdiagnoses,95,Oklahoma,OK
76359,40,5,2013,HIVdiagnoses,132,Oklahoma,OK
76360,40,5,2013,HIVincidence,19.44,Oklahoma,OK
76361,40,4,2013,HIVincidence,13.25,Oklahoma,OK
76362,40,1,2013,HIVincidence,13,Oklahoma,OK
76363,40,2,2013,HIVincidence,1.6,Oklahoma,OK
76364,40,3,2013,HIVincidence,1.71,Oklahoma,OK
76365,40,5,2014,HIVdiagnoses,111,Oklahoma,OK
76366,40,4,2014,HIVdiagnoses,146,Oklahoma,OK
76367,40,3,2014,HIVdiagnoses,16,Oklahoma,OK
76368,40,1,2014,HIVdiagnoses,88,Oklahoma,OK
